Datetime,Wind Speed (m/s),Wind Direction (deg),LV ActivePower (kW),Theoretical_Power_Curve (KWh),Rotor Speed (rpm),Pitch Angle (deg)
2018-04-05 08:10:00,1.4706,323.24,0.0,9.0728,0.2725,0.2075
2018-04-05 08:20:00,13.6008,321.32,1974.229,7177.0513,17.1525,3.4798
2018-04-05 08:30:00,3.9113,323.42,6.4343,170.6864,5.1951,0.7545
2018-04-05 08:40:00,1.017,327.49,41.05,3.0004,0.0,0.0
2018-04-05 08:50:00,4.6386,332.38,0.3766,284.7223,6.8736,1.0287
2018-04-05 09:00:00,4.7082,334.42,17.407,297.7257,6.4266,1.0589
2018-04-05 09:10:00,6.5191,335.14,134.7068,790.3388,8.7243,1.672
2018-04-05 09:20:00,13.0659,335.16,2020.3752,6363.1067,16.3018,2.5115
2018-04-05 09:30:00,12.0388,335.12,1985.0681,4977.3602,16.735,0.2884
2018-04-05 09:40:00,6.8458,340.71,150.9094,915.2131,9.5153,0.8631
2018-04-05 09:50:00,6.4152,337.4,41.1656,753.1615,9.2807,1.371
2018-04-05 10:00:00,7.8992,340.55,337.2973,1406.0477,10.7621,1.3614
2018-04-05 10:10:00,4.8669,337.24,0.0,328.8518,7.2268,0.8037
2018-04-05 10:20:00,2.2992,340.77,13.4089,34.6744,0.0,0.9458
2018-04-05 10:30:00,13.885,340.88,1980.405,7636.4496,16.4442,4.4694
2018-04-05 10:40:00,4.2462,340.65,24.183,218.4002,5.9862,0.9916
2018-04-05 10:50:00,4.3791,341.67,24.2238,239.5485,6.1466,0.8781
2018-04-05 11:00:00,7.1612,345.87,154.5358,1047.6141,10.1995,1.7008
2018-04-05 11:10:00,7.3465,348.97,229.5564,1131.081,9.9324,1.1385
2018-04-05 11:20:00,1.4345,350.2,0.0,8.4213,0.1059,0.0
2018-04-05 11:30:00,3.816,348.62,1.1958,158.5157,4.8389,0.3936
2018-04-05 11:40:00,6.256,346.66,111.2467,698.4622,8.0999,0.7936
2018-04-05 11:50:00,9.3544,347.51,693.0905,2335.0856,13.6446,1.7513
2018-04-05 12:00:00,4.7658,345.18,0.0,308.7783,6.986,0.9006
2018-04-05 12:10:00,6.7071,344.48,77.2951,860.716,9.3888,1.5293
2018-04-05 12:20:00,8.0202,339.86,348.5055,1471.6453,10.6215,1.7783
2018-04-05 12:30:00,12.5815,340.49,1983.3461,5681.3486,16.6626,0.9891
2018-04-05 12:40:00,5.768,340.5,58.7753,547.4283,8.2098,1.307
2018-04-05 12:50:00,3.6403,338.4,0.0,137.6112,4.9583,0.5039
2018-04-05 13:00:00,7.3238,335.58,233.7842,1120.6191,10.7217,1.6453
2018-04-05 13:10:00,10.1355,334.89,976.4898,2970.1789,14.3784,1.2783
2018-04-05 13:20:00,3.3008,334.23,11.7995,102.5921,4.3442,0.5896
2018-04-05 13:30:00,6.7023,336.82,137.922,858.8734,8.9045,1.4066
2018-04-05 13:40:00,1.4111,337.65,42.801,8.016,0.2624,0.1463
2018-04-05 13:50:00,1.8902,336.41,0.0,19.2645,0.2523,0.4035
2018-04-05 14:00:00,7.1964,338.75,158.8219,1063.1536,10.3018,1.7587
2018-04-05 14:10:00,5.4239,334.95,57.1553,455.1853,8.0991,0.9932
2018-04-05 14:20:00,11.5423,335.17,1733.3215,4386.5821,16.2965,2.5746
2018-04-05 14:30:00,8.3783,335.39,426.8879,1677.7177,11.7578,1.8856
2018-04-05 14:40:00,6.9192,338.53,172.9869,944.9711,9.9162,1.1625
2018-04-05 14:50:00,6.4823,341.28,100.8501,777.0324,9.4457,0.5242
2018-04-05 15:00:00,7.2266,341.39,228.8563,1076.5816,10.3234,1.4521
2018-04-05 15:10:00,2.0121,341.21,0.0,23.2368,0.0094,0.7745
2018-04-05 15:20:00,12.3436,342.44,2021.2427,5365.0329,17.0905,1.1977
2018-04-05 15:30:00,19.8907,340.32,2002.6905,22449.3799,16.8288,19.8191
2018-04-05 15:40:00,4.1248,337.76,0.0,200.1993,5.6284,0.6528
2018-04-05 15:50:00,3.3686,338.33,24.6287,109.0477,4.7525,0.8857
2018-04-05 16:00:00,3.6002,343.31,27.767,133.1194,4.9446,0.3184
2018-04-05 16:10:00,8.7076,343.0,548.5257,1883.4346,12.1649,1.861
2018-04-05 16:20:00,8.7121,345.13,550.9575,1886.3349,11.9431,2.0406
2018-04-05 16:30:00,11.2032,344.61,1553.2108,4011.2658,15.9842,2.2168
2018-04-05 16:40:00,9.77,341.85,830.6161,2660.3004,13.7421,1.632
2018-04-05 16:50:00,6.6471,343.05,153.5257,837.8156,9.5191,1.3099
2018-04-05 17:00:00,8.0156,341.27,345.8819,1469.1428,11.3666,1.7049
2018-04-05 17:10:00,8.8012,338.69,558.307,1944.7952,12.051,1.4586
2018-04-05 17:20:00,7.0655,339.74,155.7196,1006.1918,10.2887,1.287
2018-04-05 17:30:00,6.7282,340.97,119.8504,868.858,9.3519,1.5972
2018-04-05 17:40:00,8.3415,344.83,436.7568,1655.7179,11.5698,1.9565
2018-04-05 17:50:00,7.481,347.34,233.5997,1194.3449,10.5377,1.5329
2018-04-05 18:00:00,8.1195,349.0,386.736,1526.9809,11.4375,1.378
2018-04-05 18:10:00,7.8134,351.48,351.932,1360.7269,11.719,0.914
2018-04-05 18:20:00,8.9203,345.63,545.8514,2024.8681,12.6674,1.8677
2018-04-05 18:30:00,8.108,344.59,349.596,1520.5457,11.2056,1.1653
2018-04-05 18:40:00,6.95,345.31,182.0687,957.6347,10.2994,1.4347
2018-04-05 18:50:00,8.5099,348.29,463.4955,1758.0143,11.4248,1.5128
2018-04-05 19:00:00,6.165,343.88,81.3186,668.4072,8.4863,1.4268
2018-04-05 19:10:00,4.3463,339.09,24.0372,234.21,5.9181,0.5326
2018-04-05 19:20:00,0.3956,334.26,11.125,0.1766,0.0,0.0
2018-04-05 19:30:00,7.1258,332.75,189.6331,1032.1829,10.08,1.5336
2018-04-05 19:40:00,7.4045,333.76,204.1606,1158.0958,10.497,1.4682
2018-04-05 19:50:00,13.9127,329.3,1988.1909,7682.1476,16.9252,4.9923
2018-04-05 20:00:00,5.2803,328.27,40.4135,419.9837,7.5814,1.4438
2018-04-05 20:10:00,5.5527,329.62,62.7485,488.3943,7.7558,0.9669
2018-04-05 20:20:00,3.8618,329.3,0.0,164.2945,5.7934,0.9956
2018-04-05 20:30:00,2.3154,324.95,0.0,35.4107,0.0,0.0
2018-04-05 20:40:00,9.0899,326.36,605.1648,2142.5099,11.9601,1.4414
2018-04-05 20:50:00,4.3119,328.61,0.0,228.6905,6.2588,0.8605
2018-04-05 21:00:00,7.2255,325.78,215.6561,1076.1052,10.0163,1.3315
2018-04-05 21:10:00,7.9674,324.48,330.078,1442.7823,11.6696,0.9287
2018-04-05 21:20:00,6.0586,321.44,112.1245,634.4084,8.7948,1.7399
2018-04-05 21:30:00,10.3964,327.98,1122.0721,3205.5703,14.7317,1.4305
2018-04-05 21:40:00,5.835,327.78,109.881,566.7262,8.023,1.0256
2018-04-05 21:50:00,4.5253,325.9,0.7709,264.3599,6.5382,1.1824
2018-04-05 22:00:00,10.5952,326.65,1204.209,3392.9228,14.7143,2.0508
2018-04-05 22:10:00,9.9638,323.28,930.9289,2821.8172,13.9672,2.1689
2018-04-05 22:20:00,3.3452,324.05,0.0,106.7871,4.5854,0.4331
2018-04-05 22:30:00,1.3985,324.33,0.0,7.803,0.0777,0.3157
2018-04-05 22:40:00,2.4986,327.14,0.0,44.4993,0.0,0.9116
2018-04-05 22:50:00,4.4617,322.6,1.625,253.3729,6.5466,0.7472
2018-04-05 23:00:00,12.9152,322.76,1995.1665,6145.411,16.9358,2.4274
2018-04-05 23:10:00,6.5965,323.44,81.2568,818.838,9.0824,1.2383
2018-04-05 23:20:00,5.1151,322.13,44.6306,381.7734,7.0269,1.0603
2018-04-05 23:30:00,10.3353,327.01,1103.0099,3149.371,14.0884,2.2053
2018-04-05 23:40:00,5.7464,323.96,63.1753,541.2883,7.4592,0.7782
2018-04-05 23:50:00,4.6492,324.14,0.0,286.6651,6.7887,0.6052
2018-04-06 00:00:00,11.5114,321.37,1681.4849,4351.448,16.0091,2.112
2018-04-06 00:10:00,9.5845,318.65,776.9235,2511.6171,13.053,2.1189
2018-04-06 00:20:00,9.4962,323.92,741.433,2442.9097,13.4281,2.1816
2018-04-06 00:30:00,6.1674,322.59,124.032,669.209,8.4179,1.7475
2018-04-06 00:40:00,8.7705,323.55,565.4736,1924.5072,12.2579,1.6323
2018-04-06 00:50:00,3.4313,320.17,0.0,115.248,4.4162,0.5194
2018-04-06 01:00:00,6.6896,319.45,75.5954,853.9894,9.5602,1.3734
2018-04-06 01:10:00,13.7057,321.33,2022.9996,7344.426,16.8264,3.9323
2018-04-06 01:20:00,4.4299,318.19,32.6214,247.9821,6.3517,1.1726
2018-04-06 01:30:00,8.8641,317.1,587.2551,1986.789,12.2814,1.4847
2018-04-06 01:40:00,6.0164,318.73,77.7686,621.2448,8.4971,0.8625
2018-04-06 01:50:00,1.6778,324.84,0.0,13.4735,0.0,0.0
2018-04-06 02:00:00,8.5875,322.49,543.3306,1806.5304,12.7048,1.5154
2018-04-06 02:10:00,3.3759,324.18,16.1516,109.7534,4.8507,0.5778
2018-04-06 02:20:00,7.2705,326.1,214.4974,1096.3434,10.691,1.2223
2018-04-06 02:30:00,2.4299,327.64,0.0,40.9294,0.0,0.1693
2018-04-06 02:40:00,11.8702,326.23,1925.7472,4771.2087,16.3034,2.8196
2018-04-06 02:50:00,4.4852,323.59,11.9245,257.3987,6.1319,0.8015
2018-04-06 03:00:00,3.9905,327.34,3.2813,181.2704,5.5735,0.8959
2018-04-06 03:10:00,3.0118,323.27,27.008,77.9339,4.1815,0.7398
2018-04-06 03:20:00,12.0465,321.1,2011.5467,4986.9332,17.3585,0.0
2018-04-06 03:30:00,8.1767,324.5,388.6312,1559.4856,11.1906,1.2448
2018-04-06 03:40:00,8.4948,321.11,460.1805,1748.699,11.7113,1.5276
2018-04-06 03:50:00,6.262,320.38,118.3113,700.467,8.9807,1.3637
2018-04-06 04:00:00,6.1952,325.06,97.9052,678.2987,8.1973,0.935
2018-04-06 04:10:00,2.8489,323.6,15.4351,65.96,0.0,0.7256
2018-04-06 04:20:00,6.9175,321.37,160.9859,944.2788,9.727,0.5689
2018-04-06 04:30:00,4.2677,317.14,0.0,221.731,6.1048,0.8407
2018-04-06 04:40:00,13.8484,315.85,1980.6403,7576.1575,16.9047,4.8048
2018-04-06 04:50:00,9.3504,317.55,662.0444,2332.0489,13.6868,2.192
2018-04-06 05:00:00,5.8283,315.96,68.9964,564.7865,7.8942,0.7152
2018-04-06 05:10:00,3.4127,316.04,0.0,113.3784,4.5844,0.779
2018-04-06 05:20:00,9.4391,314.46,741.9142,2399.0461,13.3975,2.3864
2018-04-06 05:30:00,3.0716,317.13,66.4544,82.6719,4.3682,1.298
2018-04-06 05:40:00,3.8167,320.05,22.5948,158.6032,5.4487,0.7642
2018-04-06 05:50:00,4.0383,319.39,14.1354,187.8655,5.2321,0.5219
2018-04-06 06:00:00,7.2546,323.84,204.4844,1089.1516,10.8107,1.904
2018-04-06 06:10:00,9.7129,324.31,819.3026,2613.972,13.7335,2.1436
2018-04-06 06:20:00,5.1151,324.81,31.9296,381.787,6.6866,1.6169
2018-04-06 06:30:00,2.6456,319.85,27.3602,52.8232,0.1834,1.0762
2018-04-06 06:40:00,6.4321,319.05,140.4418,759.1176,8.6739,0.7913
2018-04-06 06:50:00,9.2184,318.96,657.5573,2234.7153,13.1845,1.988
2018-04-06 07:00:00,4.3567,319.92,0.0,235.8967,5.7047,0.959
2018-04-06 07:10:00,4.339,317.88,53.1201,233.0361,6.3764,1.1477
2018-04-06 07:20:00,13.3461,315.28,1999.6128,6781.253,16.4338,3.3739
2018-04-06 07:30:00,13.6325,319.49,1966.0324,7227.3563,16.5077,4.683
2018-04-06 07:40:00,16.4384,321.7,2016.9978,12671.513,16.8413,11.0381
2018-04-06 07:50:00,10.2571,326.57,1015.0992,3078.4148,14.1765,1.9913
2018-04-06 08:00:00,4.1014,323.74,14.8609,196.8036,5.5756,1.1428
2018-04-06 08:10:00,4.3577,325.09,31.0232,236.0672,5.6419,0.8369
2018-04-06 08:20:00,5.6135,324.75,80.9892,504.6085,7.76,1.125
2018-04-06 08:30:00,5.4069,321.73,50.6921,450.9076,7.8348,0.7653
2018-04-06 08:40:00,14.0619,320.87,1996.3196,7932.0177,17.3635,4.9139
2018-04-06 08:50:00,10.227,316.8,1029.0628,3051.4217,14.5661,1.659
2018-04-06 09:00:00,9.5674,314.97,808.676,2498.2055,13.5997,1.764
2018-04-06 09:10:00,4.1572,316.79,1.4012,204.9602,5.3136,0.5619
2018-04-06 09:20:00,12.7048,320.44,2013.7668,5850.0276,16.7914,1.4293
2018-04-06 09:30:00,11.0272,318.37,1418.337,3825.1582,15.2426,2.1007
2018-04-06 09:40:00,3.8992,322.71,5.425,169.1179,5.0057,1.0697
2018-04-06 09:50:00,11.8184,316.97,1849.9963,4709.0298,16.1642,2.0211
2018-04-06 10:00:00,5.1407,318.14,64.1215,387.5513,7.3974,1.1365
2018-04-06 10:10:00,2.8127,317.23,9.7761,63.4794,0.0,0.8313
2018-04-06 10:20:00,8.9246,316.01,574.9247,2027.7607,12.0519,1.3625
2018-04-06 10:30:00,8.8913,310.09,524.0053,2005.1596,12.2569,1.4361
2018-04-06 10:40:00,3.0358,308.36,19.2335,79.813,4.337,1.1527
2018-04-06 10:50:00,5.6023,306.57,78.2813,501.605,7.641,1.1978
2018-04-06 11:00:00,18.0491,302.51,2023.788,16773.2968,16.437,15.2917
2018-04-06 11:10:00,9.2515,301.69,676.9536,2258.8821,12.6761,1.7002
2018-04-06 11:20:00,9.8752,301.74,880.0264,2747.1636,14.0906,1.8335
2018-04-06 11:30:00,4.5614,302.19,18.1903,270.7385,5.7626,0.2974
2018-04-06 11:40:00,2.8036,300.27,0.0,62.8645,0.0,0.4157
2018-04-06 11:50:00,5.2354,300.11,27.8332,409.3454,7.295,1.3301
2018-04-06 12:00:00,4.9623,302.67,33.851,348.5872,6.7205,0.8636
2018-04-06 12:10:00,4.8104,305.71,38.8075,317.5306,6.4471,1.5648
2018-04-06 12:20:00,4.3492,308.12,0.0,234.6749,6.3838,0.7521
2018-04-06 12:30:00,8.161,310.57,350.2559,1550.5174,11.7194,1.1205
2018-04-06 12:40:00,5.7624,310.99,3.0145,545.8247,8.0989,1.379
2018-04-06 12:50:00,11.2028,314.71,1520.7768,4010.7954,15.5209,2.5899
2018-04-06 13:00:00,4.2344,315.85,0.0,216.5844,5.9619,0.6066
2018-04-06 13:10:00,7.0542,315.14,213.082,1001.3867,9.9972,1.7393
2018-04-06 13:20:00,1.2448,310.26,37.1041,5.5024,0.0,0.1004
2018-04-06 13:30:00,7.2181,306.17,185.3124,1072.8046,10.2347,1.8655
2018-04-06 13:40:00,2.3843,301.69,0.286,38.6676,0.0,0.7891
2018-04-06 13:50:00,16.0345,303.38,2012.463,11760.249,15.8546,10.1167
2018-04-06 14:00:00,10.6059,300.75,1247.58,3403.212,14.7902,2.4166
2018-04-06 14:10:00,7.2329,298.39,170.185,1079.4222,10.3316,1.7452
2018-04-06 14:20:00,2.9055,297.21,27.5604,69.9698,0.0092,1.3938
2018-04-06 14:30:00,8.2412,294.31,407.4698,1596.7248,11.6408,1.6429
2018-04-06 14:40:00,10.1583,294.47,1023.8608,2990.2769,14.1402,1.5306
2018-04-06 14:50:00,4.2731,289.68,0.0,222.5814,5.9245,0.6381
2018-04-06 15:00:00,7.8788,291.41,382.5982,1395.2021,11.0816,1.7905
2018-04-06 15:10:00,10.807,292.86,1311.507,3600.5764,15.7129,2.0019
2018-04-06 15:20:00,10.1371,292.25,969.2,2971.5868,14.4446,1.8344
2018-04-06 15:30:00,10.6343,290.39,1210.78,3430.6329,15.101,2.1169
2018-04-06 15:40:00,11.9883,291.16,2003.2082,4915.0704,16.8451,2.9894
2018-04-06 15:50:00,13.5657,294.4,1981.043,7121.6855,16.4005,3.616
2018-04-06 16:00:00,6.2141,288.49,129.3482,684.5235,9.0674,0.6875
2018-04-06 16:10:00,7.7319,290.23,268.7896,1318.5734,11.0968,2.0978
2018-04-06 16:20:00,10.2496,289.57,1010.7377,3071.6142,14.4592,2.2374
2018-04-06 16:30:00,9.0683,287.99,661.6801,2127.2698,12.6824,1.2828
2018-04-06 16:40:00,18.0155,286.96,1994.2786,16679.8518,16.9638,14.9127
2018-04-06 16:50:00,1.1927,283.23,0.0,4.84,0.0,0.411
2018-04-06 17:00:00,5.6196,277.9,21.4353,506.2478,8.0858,1.07
2018-04-06 17:10:00,4.9369,279.71,20.0661,343.2482,6.6603,0.8217
2018-04-06 17:20:00,4.7583,281.49,19.0781,307.3229,6.0885,0.9921
2018-04-06 17:30:00,4.3655,281.64,9.1555,237.3268,5.7513,1.528
2018-04-06 17:40:00,8.9948,284.43,550.7465,2076.027,12.6351,1.732
2018-04-06 17:50:00,2.7154,287.54,16.1255,57.1178,0.0,0.3647
2018-04-06 18:00:00,9.1406,289.51,628.8342,2178.5827,12.7525,1.7938
2018-04-06 18:10:00,8.5963,292.02,467.7308,1812.0938,11.6459,1.5285
2018-04-06 18:20:00,4.5294,295.14,0.0,265.0738,6.4317,0.371
2018-04-06 18:30:00,4.5487,296.34,0.0,268.4755,6.0572,0.8871
2018-04-06 18:40:00,7.9342,295.61,339.2753,1424.8223,11.2568,1.5498
2018-04-06 18:50:00,9.3911,295.29,747.4889,2362.6223,12.723,1.6598
2018-04-06 19:00:00,10.8522,294.89,1360.5398,3645.882,14.9414,1.9169
2018-04-06 19:10:00,10.4174,291.74,1092.3652,3225.0141,14.2924,1.9495
2018-04-06 19:20:00,13.4421,293.41,1996.1716,6928.6609,16.9721,4.0664
2018-04-06 19:30:00,7.2871,292.81,200.2768,1103.8663,10.0634,2.1739
2018-04-06 19:40:00,11.5377,295.83,1683.9271,4381.399,16.2802,2.5641
2018-04-06 19:50:00,9.7515,293.31,806.7091,2645.244,13.9942,1.8762
2018-04-06 20:00:00,10.9425,298.69,1364.5541,3737.6224,15.8534,1.8752
2018-04-06 20:10:00,1.0018,296.36,4.9859,2.8683,0.0693,0.1244
2018-04-06 20:20:00,13.1616,292.72,2044.5158,6503.9132,16.4694,3.4593
2018-04-06 20:30:00,6.1852,293.78,67.8788,675.029,9.0347,1.4333
2018-04-06 20:40:00,9.3714,296.75,676.5017,2347.8523,13.5734,2.1077
2018-04-06 20:50:00,3.0564,296.85,34.587,81.447,4.261,0.4585
2018-04-06 21:00:00,5.4222,297.17,78.8422,454.761,7.9867,1.1928
2018-04-06 21:10:00,4.3897,295.78,0.0,241.2974,6.2456,1.1084
2018-04-06 21:20:00,4.5627,293.28,0.0,270.9704,5.89,0.8379
2018-04-06 21:30:00,2.9443,292.95,16.1879,72.8075,0.0,0.1381
2018-04-06 21:40:00,9.2662,291.12,680.5407,2269.6234,12.8211,1.794
2018-04-06 21:50:00,0.8824,293.45,0.0,1.9601,0.0,0.0
2018-04-06 22:00:00,4.6573,296.73,0.0,288.1708,6.2402,1.1515
2018-04-06 22:10:00,3.4339,293.84,24.7356,115.5087,4.5181,0.5508
2018-04-06 22:20:00,6.8983,289.18,134.8086,936.4396,10.0614,1.5854
2018-04-06 22:30:00,4.167,292.67,0.0,206.4111,5.3128,0.8388
2018-04-06 22:40:00,4.208,290.43,0.0,212.5607,5.674,1.3183
2018-04-06 22:50:00,6.0657,286.87,86.9779,636.6462,8.6783,1.4069
2018-04-06 23:00:00,7.3821,289.09,178.1041,1147.5953,10.1677,1.9056
2018-04-06 23:10:00,2.8402,290.94,63.7068,65.3554,0.1201,0.7797
2018-04-06 23:20:00,3.4071,293.72,0.0,112.8224,4.6495,0.4183
2018-04-06 23:30:00,4.0606,288.3,32.0818,190.9952,5.8161,0.4488
2018-04-06 23:40:00,12.9474,287.86,1993.7356,6191.579,16.4886,2.678
2018-04-06 23:50:00,5.2807,286.51,0.0,420.083,6.8355,1.1448
2018-04-07 00:00:00,6.8511,288.95,127.6219,917.3624,9.4713,1.0425
2018-04-07 00:10:00,3.9789,289.14,0.0,179.7026,5.0341,0.7487
2018-04-07 00:20:00,5.967,284.27,57.5408,606.0609,8.3337,1.117
2018-04-07 00:30:00,2.2256,286.73,5.8649,31.4484,0.0,0.8252
2018-04-07 00:40:00,1.5624,284.87,0.2204,10.8804,0.0,0.2634
2018-04-07 00:50:00,5.7961,286.09,72.1265,555.4651,8.5561,1.2888
2018-04-07 01:00:00,5.2691,283.78,1.6268,417.3168,7.4589,0.9777
2018-04-07 01:10:00,2.9991,281.12,25.3068,76.9495,0.0,0.3995
2018-04-07 01:20:00,7.6753,280.49,265.5337,1289.8467,10.7309,1.8887
2018-04-07 01:30:00,14.8205,279.35,1995.6125,9286.1775,16.7571,6.8934
2018-04-07 01:40:00,5.2455,282.47,14.3547,411.7355,6.7232,1.2965
2018-04-07 01:50:00,7.0982,273.14,177.8234,1020.2227,10.0418,1.8588
2018-04-07 02:00:00,12.4578,273.78,2007.128,5515.4058,17.0858,1.3078
2018-04-07 02:10:00,9.4172,274.18,718.8625,2382.435,13.0573,1.7161
2018-04-07 02:20:00,5.8412,276.81,78.0405,568.5264,8.09,0.7745
2018-04-07 02:30:00,8.2677,280.07,393.2034,1612.1318,11.4076,2.4551
2018-04-07 02:40:00,2.936,278.05,0.0,72.1971,0.1156,0.8882
2018-04-07 02:50:00,6.23,279.09,132.3739,689.7904,8.6472,1.4417
2018-04-07 03:00:00,4.4354,278.87,11.7616,248.9157,6.1467,1.5283
2018-04-07 03:10:00,3.3437,275.45,0.0,106.6469,4.4384,1.0938
2018-04-07 03:20:00,5.6424,273.13,57.7648,512.4317,8.5117,1.4073
2018-04-07 03:30:00,3.0196,273.76,0.0,78.5438,4.1496,0.6466
2018-04-07 03:40:00,8.0087,275.66,312.2668,1465.3431,11.4224,1.5972
2018-04-07 03:50:00,5.8837,273.21,57.9423,581.0425,8.3168,1.6443
2018-04-07 04:00:00,6.6406,269.76,111.5825,835.3727,8.529,0.9839
2018-04-07 04:10:00,3.2593,270.85,0.0,98.7731,4.4519,0.9768
2018-04-07 04:20:00,3.1862,268.7,0.0,92.2728,4.1148,0.095
2018-04-07 04:30:00,7.0931,265.52,184.8737,1018.0276,10.2234,1.0563
2018-04-07 04:40:00,14.4663,263.43,1971.3594,8636.2361,16.4201,6.1721
2018-04-07 04:50:00,2.6599,267.36,29.6505,53.6828,0.1484,1.019
2018-04-07 05:00:00,4.709,270.86,0.0,297.8695,6.8915,0.9715
2018-04-07 05:10:00,10.6732,273.77,1241.2055,3468.4359,15.0266,2.0848
2018-04-07 05:20:00,2.3804,278.49,16.8098,38.4749,0.0011,0.2814
2018-04-07 05:30:00,10.7927,279.39,1287.2633,3586.2329,14.991,2.5256
2018-04-07 05:40:00,6.7496,279.89,146.4493,877.1616,9.4123,1.4799
2018-04-07 05:50:00,5.7626,276.58,58.5457,545.8997,7.6656,1.1546
2018-04-07 06:00:00,5.0509,275.9,24.1451,367.5897,7.1247,1.5189
2018-04-07 06:10:00,4.9377,277.56,39.7868,343.4134,7.2282,0.5687
2018-04-07 06:20:00,5.0161,276.55,16.422,360.0336,6.7608,1.4815
2018-04-07 06:30:00,11.2577,274.4,1556.2421,4070.0186,15.7662,1.8416
2018-04-07 06:40:00,8.8935,276.34,525.1047,2006.6207,12.4198,1.5843
2018-04-07 06:50:00,8.3088,275.51,426.3468,1636.2888,11.7261,1.9107
2018-04-07 07:00:00,10.0831,275.96,960.0916,2924.4229,13.9555,2.2343
2018-04-07 07:10:00,4.6871,277.39,0.0,293.743,6.1094,1.1153
2018-04-07 07:20:00,7.9958,271.17,349.7231,1458.2843,10.8581,1.534
2018-04-07 07:30:00,6.5294,273.21,111.228,794.0937,8.4456,1.6474
2018-04-07 07:40:00,9.8574,270.4,881.7953,2732.3456,14.0331,2.1958
2018-04-07 07:50:00,5.1777,271.03,46.0736,395.9792,7.3681,1.4502
2018-04-07 08:00:00,8.442,270.03,484.272,1716.2885,11.8145,1.668
2018-04-07 08:10:00,11.7651,266.78,1916.4722,4645.5615,16.262,2.551
2018-04-07 08:20:00,6.1559,268.1,157.6309,665.4635,8.5696,1.6813
2018-04-07 08:30:00,2.4692,264.29,0.0,42.9464,0.0,1.0734
2018-04-07 08:40:00,7.1985,265.51,237.5679,1064.0719,9.9215,1.2903
2018-04-07 08:50:00,5.6418,265.63,62.5781,512.2645,7.7535,0.8014
2018-04-07 09:00:00,8.924,259.58,575.1528,2027.3475,12.8864,1.5069
2018-04-07 09:10:00,14.0268,260.0,2036.0997,7872.7023,16.4248,4.7142
2018-04-07 09:20:00,7.0533,261.23,154.1382,1000.9748,10.1724,2.3656
2018-04-07 09:30:00,6.8718,258.12,173.4544,925.6716,9.1359,2.0476
2018-04-07 09:40:00,8.7308,255.18,504.5096,1898.5449,12.7055,1.8111
2018-04-07 09:50:00,3.104,255.17,24.7149,85.3127,3.6287,0.3728
2018-04-07 10:00:00,4.9276,259.95,35.8084,341.313,7.0382,0.9669
2018-04-07 10:10:00,13.1009,255.99,2002.2993,6414.4496,16.6024,2.8346
2018-04-07 10:20:00,9.0308,260.93,562.6919,2101.0074,12.593,1.3213
2018-04-07 10:30:00,1.2192,259.84,37.7422,5.1693,0.0,0.2936
2018-04-07 10:40:00,4.4092,262.4,0.0,244.5283,6.3546,1.055
2018-04-07 10:50:00,9.1769,262.59,705.8349,2204.6762,12.2592,1.6236
2018-04-07 11:00:00,10.283,262.54,1057.7347,3101.761,14.3869,2.0137
2018-04-07 11:10:00,11.4511,259.19,1688.7754,4283.4453,16.0871,2.5423
2018-04-07 11:20:00,5.3654,263.42,64.2592,440.6254,7.3132,1.1289
2018-04-07 11:30:00,13.5999,258.35,2004.3155,7175.6454,16.7667,3.8076
2018-04-07 11:40:00,7.8807,255.74,336.931,1396.2117,10.8338,1.6234
2018-04-07 11:50:00,9.4215,256.86,767.3592,2385.7047,13.3566,2.3586
2018-04-07 12:00:00,8.3503,262.8,391.9329,1660.9329,11.7996,2.1506
2018-04-07 12:10:00,3.4626,263.33,44.5635,118.429,4.9127,0.4011
2018-04-07 12:20:00,15.0106,266.92,1961.2485,9648.2859,16.9987,7.9771
2018-04-07 12:30:00,3.4645,267.56,16.3287,118.6195,5.2244,0.6488
2018-04-07 12:40:00,5.0026,267.24,18.1651,357.1441,6.7062,1.1392
2018-04-07 12:50:00,11.0441,271.35,1430.9291,3842.7286,16.1283,2.4731
2018-04-07 13:00:00,8.5528,268.72,490.7942,1784.7554,12.0919,1.2736
2018-04-07 13:10:00,11.4209,263.17,1663.2477,4249.6024,15.8389,2.3914
2018-04-07 13:20:00,7.5148,264.37,238.173,1210.6216,11.2106,1.8999
2018-04-07 13:30:00,6.1896,268.27,105.5164,676.4422,8.5409,1.3021
2018-04-07 13:40:00,13.3072,269.91,2011.2775,6722.1861,16.4367,3.3789
2018-04-07 13:50:00,1.9416,269.72,0.0,20.8791,0.0,0.6763
2018-04-07 14:00:00,11.6438,266.42,1830.7328,4503.3438,16.134,2.2583
2018-04-07 14:10:00,4.6914,267.69,16.8935,294.5575,6.8935,0.9666
2018-04-07 14:20:00,11.506,268.52,1692.3578,4345.3614,16.0746,2.4212
2018-04-07 14:30:00,3.637,273.42,0.0,137.24,5.1218,0.8806
2018-04-07 14:40:00,8.0808,273.68,327.3441,1505.2501,11.3321,1.4682
2018-04-07 14:50:00,12.3072,265.74,1970.6639,5317.7994,17.1498,1.104
2018-04-07 15:00:00,6.9403,263.17,208.2339,953.6612,9.6197,1.1932
2018-04-07 15:10:00,9.8067,270.48,838.4482,2690.4079,13.6678,1.7676
2018-04-07 15:20:00,10.6124,268.56,1196.7619,3409.5483,14.6508,2.1371
